inter_in,inter_out,streetcode,L
876,1164,9187,1
936,1540,9188,6
1540,132,9189,5
819,1029,9190,3
63,898,9191,4
665,1541,9192,6
1541,955,9193,9
1238,826,9194,8
163,82,9195,10
1231,454,9196,9
583,880,9197,2
639,407,9198,7
828,389,9199,3
1169,32,9200,3
143,607,9201,3
918,320,9202,2
613,95,9203,3
1139,331,9204,1
650,1521,9205,1
732,1352,9206,10
65,550,9207,6
71,612,9208,1
744,1238,9209,3
1364,1542,9210,1
1542,1175,9211,8
880,1543,9212,9
1543,1223,9213,6
398,370,9214,6
83,1174,9215,7
1193,1513,9216,5
610,973,9217,10
166,1080,9218,10
1389,836,9219,9
304,1544,9220,10
1544,1156,9221,10
748,972,9222,3
843,1545,9223,8
1545,482,9224,2
351,1546,9225,2
1546,1342,9226,7
522,1365,9227,9
429,1347,9228,4
24,1145,9229,10
313,658,9230,4
916,1436,9231,4
1437,1505,9232,4
262,336,9233,6
1526,542,9234,6
1144,1441,9235,1
89,1359,9236,3
1160,401,9237,10
532,1547,9238,4
1547,486,9239,8
215,1548,9240,2
1548,743,9241,8
1380,1549,9242,9
1549,1152,9243,8
1090,768,9244,10
1101,122,9245,4
671,1415,9246,8
1314,850,9247,3
955,789,9248,6
801,1550,9249,10
1550,1337,9250,4
1017,1128,9251,1
920,460,9252,1
1191,1394,9253,3
130,1551,9254,8
1551,109,9255,3
978,402,9256,2
808,1552,9257,6
1552,1141,9258,9
468,1553,9259,5
1553,256,9260,6
853,465,9261,6
1059,1212,9262,2
908,1554,9263,3
1554,169,9264,8
1426,1555,9265,1
1555,28,9266,6
933,1218,9267,5
628,1556,9268,3
1556,28,9269,9
678,1557,9270,2
1557,815,9271,9
108,1084,9272,8
1294,1021,9273,7
1080,907,9274,8
1076,1372,9275,2
876,378,9276,6
16,1229,9277,7
43,1558,9278,5
1558,138,9279,3
992,427,9280,1
80,268,9281,2
1442,409,9282,7
1105,1292,9283,9
430,1559,9284,9
1559,957,9285,7
395,1435,9286,4
294,1402,9287,7
917,1103,9288,9
0,320,9289,4
1070,288,9290,3
125,775,9291,10
326,1560,9292,7
1560,1232,9293,6
1485,1561,9294,2
1561,94,9295,10
637,601,9296,5
901,888,9297,5
553,411,9298,10
130,320,9299,3
1306,435,9300,2
559,1191,9301,10
286,1252,9302,8
428,1099,9303,1
686,732,9304,4
1387,985,9305,6
636,397,9306,5
1302,1562,9307,10
1562,63,9308,2
582,18,9309,5
330,501,9310,8
5,1385,9311,8
1181,888,9312,2
879,1563,9313,8
1563,29,9314,1
1245,1046,9315,9
1148,47,9316,1
572,1125,9317,1
279,1564,9318,2
1564,668,9319,4
143,671,9320,5
869,982,9321,10
1210,1138,9322,6
835,66,9323,1
871,1479,9324,3
150,987,9325,1
1466,806,9326,9
239,558,9327,8
94,545,9328,8
1010,504,9329,8
1015,185,9330,7
1355,713,9331,7
405,533,9332,4
486,1565,9333,2
1565,1188,9334,7
812,1259,9335,7
1446,1307,9336,4
1466,1226,9337,2
920,148,9338,8
914,138,9339,10
1555,563,9340,8
1269,546,9341,5
42,1566,9342,6
1566,1526,9343,2
1275,635,9344,4
292,397,9345,2
732,519,9346,6
58,321,9347,4
711,521,9348,2
71,1378,9349,1
1135,1189,9350,5
252,893,9351,2
983,852,9352,8
1184,1567,9353,7
1567,527,9354,1
800,443,9355,5
554,326,9356,10
897,584,9357,3
320,190,9358,4
600,158,9359,1
157,1089,9360,2
1371,250,9361,2
44,540,9362,7
1194,945,9363,2
326,1513,9364,8
740,142,9365,1
1006,212,9366,1
540,1568,9367,4
1568,1299,9368,1
224,525,9369,7
310,561,9370,4
1187,904,9371,5
539,839,9372,3
1390,794,9373,4
116,631,9374,6
1287,292,9375,6
133,1569,9376,3
1569,670,9377,9
300,1333,9378,7
904,305,9379,3
1084,916,9380,5
530,40,9381,4
1006,384,9382,6
1383,916,9383,10
1364,1386,9384,3
530,707,9385,6
1155,122,9386,7
183,1136,9387,1
429,158,9388,10
1384,422,9389,2
374,1319,9390,3
688,1344,9391,9
260,1570,9392,6
1570,533,9393,1
431,1180,9394,4
658,1094,9395,10
1188,1423,9396,6
1274,1407,9397,5
671,1137,9398,5
159,1560,9399,6
1543,572,9400,2
1240,700,9401,1
36,1482,9402,3
862,457,9403,4
1070,1437,9404,9
176,1571,9405,2
1571,1158,9406,3
1319,1523,9407,10
1128,25,9408,8
129,1232,9409,8
685,750,9410,9
363,1572,9411,3
1572,414,9412,10
347,131,9413,10
262,1344,9414,5
1002,354,9415,7
1085,1012,9416,8
488,1133,9417,7
61,55,9418,4
669,239,9419,5
1058,924,9420,2
1553,16,9421,3
223,749,9422,6
1445,894,9423,4
397,1011,9424,9
233,1189,9425,2
1551,473,9426,5
1086,49,9427,8
164,847,9428,8
1361,1573,9429,6
1573,744,9430,8
1385,1341,9431,1
451,1353,9432,2
477,1360,9433,10
616,377,9434,4
158,1574,9435,8
1574,792,9436,1
1114,1339,9437,7
936,469,9438,3
214,433,9439,4
685,583,9440,3
666,926,9441,5
1522,875,9442,8
1395,716,9443,10
332,1316,9444,7
1418,1276,9445,8
1078,532,9446,2
1452,412,9447,7
1383,1233,9448,3
461,1221,9449,9
352,967,9450,6
999,1575,9451,6
1575,1266,9452,3
818,1576,9453,6
1576,731,9454,2
262,161,9455,3
1315,584,9456,6
683,1319,9457,2
899,572,9458,10
1000,268,9459,7
283,857,9460,10
1391,1368,9461,2
817,1577,9462,4
1577,1430,9463,2
824,1578,9464,10
1578,1576,9465,7
1298,740,9466,4
45,364,9467,7
687,1579,9468,5
1579,483,9469,5
1487,758,9470,5
1122,214,9471,1
35,1580,9472,7
1580,977,9473,6
1029,88,9474,9
141,1133,9475,6
585,348,9476,7
80,1078,9477,3
701,665,9478,9
1131,510,9479,9
636,1051,9480,3
904,1261,9481,6
1230,1205,9482,5
359,130,9483,10
1184,841,9484,4
831,671,9485,8
1065,562,9486,3
496,231,9487,5
1389,906,9488,6
1325,615,9489,4
897,1198,9490,9
344,1184,9491,3
933,770,9492,2
1360,1515,9493,9
1320,1581,9494,7
1581,1019,9495,7
447,84,9496,3
862,1582,9497,10
1582,563,9498,9
750,1583,9499,7
1583,664,9500,5
399,200,9501,4
247,1584,9502,8
1584,355,9503,7
836,584,9504,1
1578,759,9505,5
1505,1342,9506,6
343,1575,9507,3
1400,364,9508,5
1208,184,9509,6
562,1538,9510,9
105,1486,9511,4
1350,62,9512,1
1564,1178,9513,4
1247,514,9514,10
1181,610,9515,5
972,443,9516,4
908,327,9517,1
1497,1169,9518,1
1142,408,9519,6
574,251,9520,8
1028,654,9521,8
808,1244,9522,7
992,1329,9523,8
114,526,9524,5
285,861,9525,9
901,343,9526,6
1291,1197,9527,3
357,528,9528,10
856,1032,9529,3
785,1086,9530,7
358,1585,9531,10
1585,1055,9532,9
1482,272,9533,6
28,717,9534,6
317,1216,9535,6
1236,212,9536,3
792,1236,9537,3
1525,1218,9538,1
1408,14,9539,2
1548,883,9540,3
1241,1586,9541,2
1586,570,9542,8
285,1587,9543,9
1587,1443,9544,6
340,640,9545,8
1187,215,9546,4
432,1588,9547,5
1588,1316,9548,5
159,586,9549,2
687,1589,9550,2
1589,542,9551,5
565,99,9552,4
336,980,9553,9
1043,726,9554,6
1032,687,9555,7
1548,1225,9556,9
407,631,9557,3
1563,1281,9558,9
674,727,9559,7
184,1590,9560,1
1590,495,9561,1
85,1012,9562,9
829,1591,9563,6
1591,1441,9564,9
149,1592,9565,1
1592,1093,9566,1
1145,1235,9567,2
77,655,9568,10
414,1450,9569,9
340,1409,9570,4
328,1453,9571,5
1225,1399,9572,1
1525,960,9573,8
131,1173,9574,5
854,1089,9575,2
441,1400,9576,2
1027,831,9577,10
778,1277,9578,1
578,1544,9579,8
1196,92,9580,1
432,820,9581,3
1093,1593,9582,6
1593,236,9583,2
1011,817,9584,2
1232,1523,9585,3
1510,1594,9586,6
1594,355,9587,5
201,283,9588,10
629,1300,9589,10
236,1595,9590,2
1595,66,9591,8
664,62,9592,1
1527,52,9593,4
1349,1596,9594,8
1596,742,9595,5
1260,1597,9596,2
1597,1107,9597,9
1413,1598,9598,2
1598,424,9599,8
776,1599,9600,6
1599,611,9601,10
1075,417,9602,4
748,225,9603,5
69,599,9604,2
846,252,9605,4
1233,1600,9606,4
1600,1474,9607,1
560,1601,9608,6
1601,1113,9609,6
1029,600,9610,7
1290,285,9611,1
1016,1602,9612,3
1602,156,9613,3
938,1303,9614,10
84,436,9615,10
1593,831,9616,6
1373,1016,9617,9
968,1168,9618,1
1157,576,9619,10
163,905,9620,8
1490,1006,9621,5
591,1145,9622,10
799,1219,9623,5
1310,1603,9624,6
1603,1462,9625,10
1345,397,9626,8
1154,870,9627,1
288,831,9628,3
952,79,9629,1
822,379,9630,2
1083,1280,9631,2
1228,999,9632,4
539,950,9633,3
738,543,9634,6
1093,1604,9635,10
1604,266,9636,6
18,934,9637,1
1401,1605,9638,5
1605,1545,9639,8
1558,908,9640,6
143,1606,9641,4
1606,1163,9642,4
893,1230,9643,3
1095,1099,9644,3
1265,1070,9645,8
72,74,9646,6
897,824,9647,3
246,104,9648,5
563,503,9649,8
437,1300,9650,8
116,868,9651,10
1536,545,9652,9
840,1543,9653,1
808,1483,9654,7
283,1221,9655,8
609,646,9656,6
1003,199,9657,3
368,820,9658,6
887,481,9659,8
673,970,9660,10
1378,1607,9661,10
1607,1071,9662,7
1547,80,9663,10
67,1529,9664,8
1098,1608,9665,1
1608,1437,9666,8
170,1089,9667,1
69,1045,9668,10
1065,37,9669,8
1234,609,9670,2
461,1609,9671,3
1609,582,9672,7
593,804,9673,8
1221,956,9674,6
559,1006,9675,3
1089,1018,9676,3
333,1610,9677,1
1610,1104,9678,7
819,1321,9679,4
1329,1041,9680,5
271,159,9681,4
381,464,9682,2
198,789,9683,7
1421,1240,9684,4
381,1611,9685,6
1611,784,9686,4
705,38,9687,2
110,1612,9688,2
1612,1146,9689,9
500,1545,9690,5
66,284,9691,10
1567,167,9692,9
399,419,9693,2
313,1479,9694,6
151,1613,9695,3
1613,749,9696,9
213,1430,9697,8
7,826,9698,2
530,349,9699,1
1004,16,9700,8
329,1185,9701,9
540,762,9702,7
156,1410,9703,3
116,760,9704,7
1058,152,9705,3
633,431,9706,2
671,193,9707,3
1574,1614,9708,9
1614,144,9709,8
196,412,9710,3
207,632,9711,3
70,934,9712,8
1150,1615,9713,1
1615,127,9714,3
223,1500,9715,8
1451,732,9716,5
420,275,9717,6
422,1374,9718,2
119,958,9719,8
1428,357,9720,10
1561,35,9721,10
1261,992,9722,9
355,1616,9723,1
1616,228,9724,7
182,404,9725,8
1522,353,9726,5
1327,422,9727,2
718,792,9728,10
1499,1579,9729,9
424,1617,9730,9
1617,265,9731,1
1137,385,9732,4
191,518,9733,3
831,550,9734,1
1592,1618,9735,5
1618,623,9736,5
1447,118,9737,7
27,68,9738,4
219,1619,9739,5
1619,1021,9740,7
797,1620,9741,3
1620,35,9742,1
330,168,9743,7
1594,1613,9744,3
1315,19,9745,6
294,1159,9746,10
155,751,9747,8
101,441,9748,7
747,966,9749,3
823,1621,9750,3
1621,1203,9751,9
360,1622,9752,5
1622,1070,9753,9
1354,603,9754,5
436,1542,9755,7
395,1623,9756,8
1623,391,9757,8
919,507,9758,7
1023,1624,9759,8
1624,1530,9760,5
1096,448,9761,6
281,1625,9762,8
1625,782,9763,3
1297,537,9764,2
1106,1060,9765,9
1050,1360,9766,10
17,249,9767,9
72,267,9768,4
1561,954,9769,5
345,25,9770,1
1548,976,9771,4
904,489,9772,8
1254,596,9773,4
250,463,9774,9
850,1131,9775,8
354,1013,9776,8
589,598,9777,1
1179,1184,9778,1
901,1077,9779,5
796,1588,9780,9
210,1626,9781,1
1626,185,9782,7
260,1627,9783,5
1627,1206,9784,4
1269,964,9785,1
491,810,9786,1
1545,550,9787,7
167,1264,9788,8
711,552,9789,5
687,928,9790,6
1455,764,9791,10
747,166,9792,3
794,1628,9793,1
1628,158,9794,10
429,1030,9795,8
590,1149,9796,2
1410,291,9797,1
826,417,9798,9
651,922,9799,10
799,400,9800,7
669,684,9801,8
1069,1196,9802,3
274,240,9803,9
1533,225,9804,10
97,434,9805,2
644,1118,9806,9
1111,1129,9807,2
1125,407,9808,7
1400,98,9809,4
1314,1622,9810,7
460,956,9811,7
1452,1446,9812,4
1284,1142,9813,8
413,909,9814,6
1446,1629,9815,9
1629,813,9816,8
1208,1630,9817,5
1630,1545,9818,9
704,1359,9819,7
1197,900,9820,9
933,1631,9821,6
1631,1026,9822,7
1209,23,9823,2
45,1212,9824,2
611,1632,9825,9
1632,1136,9826,8
175,1633,9827,1
1633,210,9828,5
1380,504,9829,4
384,1211,9830,6
1482,1634,9831,6
1634,579,9832,5
881,456,9833,7
723,427,9834,2
1016,18,9835,1
1256,701,9836,4
1180,1635,9837,3
1635,930,9838,2
105,1636,9839,1
1636,783,9840,4
777,1637,9841,3
1637,163,9842,3
758,821,9843,4
846,695,9844,1
757,28,9845,4
492,72,9846,7
486,526,9847,1
1439,6,9848,10
1568,292,9849,8
445,1469,9850,7
366,1539,9851,4
938,1638,9852,2
1638,1369,9853,7
1334,166,9854,6
1604,662,9855,8
931,1639,9856,3
1639,1119,9857,5
22,915,9858,9
1153,228,9859,7
893,1487,9860,9
678,831,9861,9
872,17,9862,8
1280,1640,9863,7
1640,572,9864,3
289,984,9865,10
200,1585,9866,5
1259,1561,9867,4
580,762,9868,4
1154,1196,9869,7
764,685,9870,1
460,1641,9871,8
1641,856,9872,10
434,1633,9873,1
709,1195,9874,4
1133,873,9875,9
1026,1642,9876,8
1642,1280,9877,4
612,154,9878,7
1039,945,9879,1
1478,1643,9880,3
1643,1215,9881,10
369,2,9882,2
1584,533,9883,4
1071,506,9884,4
1409,394,9885,5
842,1171,9886,6
1513,621,9887,5
957,1250,9888,9
1452,1182,9889,5
697,107,9890,4
325,1498,9891,1
748,441,9892,7
1634,1478,9893,1
583,1455,9894,10
298,1470,9895,5
795,1644,9896,8
1644,1568,9897,10
543,1645,9898,5
1645,671,9899,5
1020,1646,9900,5
1646,650,9901,2
1424,1647,9902,7
1647,17,9903,8
21,114,9904,8
108,248,9905,8
1553,1633,9906,2
1466,1255,9907,8
1620,1648,9908,6
1648,873,9909,4
515,728,9910,10
288,1485,9911,1
1035,858,9912,9
1079,1441,9913,3
313,917,9914,7
1414,36,9915,4
233,634,9916,7
130,1628,9917,2
1573,1225,9918,1
949,1649,9919,2
1649,1568,9920,9
1386,930,9921,4
1339,1650,9922,8
1650,838,9923,7
1546,1354,9924,8
1604,671,9925,3
315,506,9926,5
177,1651,9927,1
1651,1346,9928,2
668,728,9929,10
15,506,9930,9
174,560,9931,3
758,893,9932,8
127,672,9933,7
2,954,9934,8
727,450,9935,5
1639,1526,9936,5
1596,1652,9937,7
1652,1407,9938,10
300,174,9939,1
133,1214,9940,5
651,957,9941,7
1206,1496,9942,3
933,780,9943,8
39,347,9944,3
1223,1232,9945,6
685,1653,9946,3
1653,614,9947,1
108,1504,9948,10
334,1281,9949,4
331,1653,9950,3
1591,332,9951,5
1525,1654,9952,6
1654,36,9953,6
825,1445,9954,6
311,1073,9955,10
393,1642,9956,5
1267,1655,9957,1
1655,1380,9958,4
309,168,9959,2
791,944,9960,4
836,1253,9961,3
996,59,9962,3
1541,299,9963,7
124,1656,9964,2
1656,1582,9965,9
864,493,9966,2
560,60,9967,2
1441,571,9968,10
679,569,9969,8
1132,1436,9970,8
1478,896,9971,9
151,696,9972,10
1618,1657,9973,6
1657,1617,9974,7
184,1658,9975,2
1658,88,9976,6
1140,528,9977,4
1112,1416,9978,8
1298,481,9979,7
1054,765,9980,6
445,1659,9981,7
1659,983,9982,1
909,823,9983,3
1378,1660,9984,9
1660,1565,9985,1
795,854,9986,3
609,1521,9987,4
237,622,9988,5
1376,1661,9989,6
1661,591,9990,9
429,706,9991,7
1027,1638,9992,1
229,1126,9993,9
482,1284,9994,3
1387,850,9995,6
1209,407,9996,8
65,537,9997,9
1631,947,9998,6
1553,365,9999,9
601,1485,10000,4
