inter_in,inter_out,streetcode,L
3043,805,51288,46
805,3300,51289,45
3300,805,51290,45
805,3485,51291,9
3485,805,51292,9
805,3521,51293,38
3521,805,51294,38
805,3659,51295,28
3659,805,51296,28
805,5092,51297,48
5092,805,51298,48
805,5477,51299,17
5477,805,51300,17
805,5580,51301,23
5580,805,51302,23
805,5671,51303,41
5671,805,51304,41
805,5776,51305,42
5776,805,51306,42
805,5817,51307,43
5817,805,51308,43
805,5841,51309,23
5841,805,51310,23
805,5922,51311,4
5922,805,51312,4
805,6350,51313,32
6350,805,51314,32
805,6452,51315,3
6452,805,51316,3
805,6722,51317,45
6722,805,51318,45
805,6867,51319,50
6867,805,51320,50
805,7166,51321,31
7166,805,51322,31
805,7176,51323,1
7176,805,51324,1
805,7273,51325,40
7273,805,51326,40
805,7857,51327,4
7857,805,51328,4
806,940,51329,33
940,806,51330,33
806,2037,51331,12
2037,806,51332,12
806,2694,51333,20
2694,806,51334,20
806,3172,51335,19
3172,806,51336,19
806,3524,51337,3
3524,806,51338,3
806,3807,51339,1
3807,806,51340,1
806,4054,51341,1
4054,806,51342,1
806,5258,51343,34
5258,806,51344,34
806,6794,51345,12
6794,806,51346,12
806,7375,51347,38
7375,806,51348,38
806,7533,51349,48
7533,806,51350,48
807,1261,51351,22
1261,807,51352,22
807,1309,51353,6
1309,807,51354,6
807,1429,51355,23
1429,807,51356,23
807,1503,51357,34
1503,807,51358,34
807,1690,51359,18
1690,807,51360,18
807,1883,51361,18
1883,807,51362,18
807,2547,51363,31
2547,807,51364,31
807,3900,51365,8
3900,807,51366,8
807,4167,51367,25
4167,807,51368,25
807,4660,51369,47
4660,807,51370,47
807,6347,51371,31
6347,807,51372,31
808,5715,51373,27
5715,808,51374,27
808,6638,51375,20
6638,808,51376,20
809,1785,51377,14
1785,809,51378,14
809,2911,51379,41
2911,809,51380,41
809,4147,51381,15
4147,809,51382,15
809,4228,51383,36
4228,809,51384,36
809,4427,51385,14
4427,809,51386,14
809,4667,51387,44
4667,809,51388,44
809,5285,51389,20
5285,809,51390,20
809,6714,51391,9
6714,809,51392,9
809,6792,51393,19
6792,809,51394,19
809,6806,51395,40
6806,809,51396,40
809,7206,51397,35
7206,809,51398,35
810,5224,51399,16
5224,810,51400,16
810,6942,51401,9
6942,810,51402,9
810,7065,51403,29
7065,810,51404,29
810,7154,51405,25
7154,810,51406,25
811,1087,51407,29
1087,811,51408,29
811,1411,51409,32
1411,811,51410,32
811,1516,51411,1
1516,811,51412,1
811,1837,51413,40
1837,811,51414,40
811,2217,51415,5
2217,811,51416,5
811,3629,51417,35
3629,811,51418,35
811,3782,51419,39
3782,811,51420,39
811,4612,51421,7
4612,811,51422,7
812,864,51423,1
864,812,51424,1
812,1489,51425,36
1489,812,51426,36
812,1830,51427,37
1830,812,51428,37
812,2000,51429,8
2000,812,51430,8
812,2951,51431,36
2951,812,51432,36
812,3776,51433,38
3776,812,51434,38
812,4152,51435,4
4152,812,51436,4
812,4263,51437,34
4263,812,51438,34
812,4493,51439,39
4493,812,51440,39
812,4828,51441,46
4828,812,51442,46
812,5028,51443,21
5028,812,51444,21
812,5296,51445,8
5296,812,51446,8
812,6240,51447,43
6240,812,51448,43
812,6327,51449,37
6327,812,51450,37
812,6478,51451,38
6478,812,51452,38
812,6489,51453,45
6489,812,51454,45
812,7259,51455,14
7259,812,51456,14
813,914,51457,39
914,813,51458,39
813,931,51459,21
931,813,51460,21
813,1085,51461,26
1085,813,51462,26
813,1100,51463,13
1100,813,51464,13
813,1207,51465,4
1207,813,51466,4
813,1671,51467,31
1671,813,51468,31
813,1779,51469,31
1779,813,51470,31
813,1969,51471,23
1969,813,51472,23
813,2127,51473,50
2127,813,51474,50
813,2137,51475,11
2137,813,51476,11
813,2773,51477,20
2773,813,51478,20
813,3059,51479,17
3059,813,51480,17
813,3129,51481,22
3129,813,51482,22
813,3930,51483,8
3930,813,51484,8
813,4000,51485,26
4000,813,51486,26
813,4193,51487,40
4193,813,51488,40
813,4842,51489,45
4842,813,51490,45
813,4924,51491,5
4924,813,51492,5
813,4935,51493,8
4935,813,51494,8
813,5718,51495,5
5718,813,51496,5
813,6344,51497,35
6344,813,51498,35
813,6544,51499,23
6544,813,51500,23
813,6730,51501,13
6730,813,51502,13
813,7985,51503,12
7985,813,51504,12
814,846,51505,7
846,814,51506,7
814,1316,51507,39
1316,814,51508,39
814,1576,51509,41
1576,814,51510,41
814,2468,51511,50
2468,814,51512,50
814,3257,51513,19
3257,814,51514,19
814,4251,51515,38
4251,814,51516,38
814,4987,51517,29
4987,814,51518,29
814,5457,51519,15
5457,814,51520,15
814,5699,51521,14
5699,814,51522,14
814,7606,51523,47
7606,814,51524,47
814,7930,51525,1
7930,814,51526,1
815,1040,51527,43
1040,815,51528,43
815,1249,51529,47
1249,815,51530,47
815,1402,51531,30
1402,815,51532,30
815,1585,51533,28
1585,815,51534,28
815,1720,51535,36
1720,815,51536,36
815,2166,51537,17
2166,815,51538,17
815,2588,51539,13
2588,815,51540,13
815,2945,51541,29
2945,815,51542,29
815,3066,51543,30
3066,815,51544,30
815,3925,51545,39
3925,815,51546,39
815,4212,51547,13
4212,815,51548,13
815,4691,51549,39
4691,815,51550,39
815,5469,51551,50
5469,815,51552,50
815,5595,51553,32
5595,815,51554,32
815,5858,51555,15
5858,815,51556,15
815,6853,51557,50
6853,815,51558,50
815,7488,51559,19
7488,815,51560,19
815,7944,51561,26
7944,815,51562,26
816,1082,51563,24
1082,816,51564,24
816,1114,51565,40
1114,816,51566,40
816,1183,51567,1
1183,816,51568,1
816,2213,51569,41
2213,816,51570,41
816,2918,51571,29
2918,816,51572,29
816,3342,51573,26
3342,816,51574,26
816,3971,51575,32
3971,816,51576,32
816,7264,51577,19
7264,816,51578,19
817,838,51579,13
838,817,51580,13
817,991,51581,34
991,817,51582,34
817,1025,51583,18
1025,817,51584,18
817,1140,51585,48
1140,817,51586,48
817,1611,51587,34
1611,817,51588,34
817,1735,51589,40
1735,817,51590,40
817,1762,51591,16
1762,817,51592,16
817,1949,51593,41
1949,817,51594,41
817,2968,51595,42
2968,817,51596,42
817,3295,51597,30
3295,817,51598,30
817,3664,51599,50
3664,817,51600,50
817,3887,51601,45
3887,817,51602,45
817,4348,51603,46
4348,817,51604,46
817,4878,51605,45
4878,817,51606,45
817,5039,51607,46
5039,817,51608,46
817,5378,51609,1
5378,817,51610,1
817,5413,51611,22
5413,817,51612,22
817,5478,51613,31
5478,817,51614,31
817,6363,51615,8
6363,817,51616,8
817,6475,51617,22
6475,817,51618,22
817,7038,51619,12
7038,817,51620,12
817,7422,51621,19
7422,817,51622,19
817,7676,51623,18
7676,817,51624,18
817,7794,51625,5
7794,817,51626,5
818,984,51627,32
984,818,51628,32
818,2072,51629,35
2072,818,51630,35
818,2522,51631,49
2522,818,51632,49
818,2728,51633,45
2728,818,51634,45
818,4729,51635,25
4729,818,51636,25
818,6755,51637,16
6755,818,51638,16
818,7317,51639,32
7317,818,51640,32
819,835,51641,34
835,819,51642,34
819,866,51643,25
866,819,51644,25
819,899,51645,21
899,819,51646,21
819,1546,51647,12
1546,819,51648,12
819,1700,51649,41
1700,819,51650,41
819,3053,51651,9
3053,819,51652,9
819,3241,51653,21
3241,819,51654,21
819,3652,51655,21
3652,819,51656,21
819,3969,51657,37
3969,819,51658,37
819,4151,51659,1
4151,819,51660,1
819,5277,51661,41
5277,819,51662,41
819,6415,51663,36
6415,819,51664,36
819,6450,51665,2
6450,819,51666,2
820,1494,51667,23
1494,820,51668,23
820,2435,51669,50
2435,820,51670,50
820,2541,51671,20
2541,820,51672,20
820,3002,51673,49
3002,820,51674,49
820,3085,51675,13
3085,820,51676,13
820,3850,51677,10
3850,820,51678,10
820,3855,51679,40
3855,820,51680,40
820,5711,51681,44
5711,820,51682,44
820,5845,51683,34
5845,820,51684,34
820,5856,51685,20
5856,820,51686,20
820,7032,51687,9
7032,820,51688,9
820,7716,51689,18
7716,820,51690,18
821,991,51691,47
991,821,51692,47
821,1197,51693,35
1197,821,51694,35
821,2699,51695,19
2699,821,51696,19
821,3299,51697,50
3299,821,51698,50
821,3402,51699,24
3402,821,51700,24
821,4322,51701,6
4322,821,51702,6
821,4749,51703,41
4749,821,51704,41
821,5240,51705,34
5240,821,51706,34
821,5725,51707,45
5725,821,51708,45
822,1019,51709,27
1019,822,51710,27
822,1230,51711,6
1230,822,51712,6
822,2066,51713,3
2066,822,51714,3
822,2086,51715,19
2086,822,51716,19
822,2350,51717,7
2350,822,51718,7
822,2961,51719,26
2961,822,51720,26
822,4358,51721,25
4358,822,51722,25
822,4696,51723,33
4696,822,51724,33
822,5205,51725,11
5205,822,51726,11
822,5639,51727,11
5639,822,51728,11
822,6174,51729,25
6174,822,51730,25
822,6876,51731,9
6876,822,51732,9
822,6963,51733,6
6963,822,51734,6
822,7231,51735,27
7231,822,51736,27
822,7272,51737,3
7272,822,51738,3
823,932,51739,4
932,823,51740,4
823,1142,51741,41
1142,823,51742,41
823,1292,51743,20
1292,823,51744,20
823,1780,51745,8
1780,823,51746,8
823,1923,51747,43
1923,823,51748,43
823,2031,51749,34
2031,823,51750,34
823,3017,51751,46
3017,823,51752,46
823,4576,51753,48
4576,823,51754,48
823,5499,51755,38
5499,823,51756,38
823,7099,51757,27
7099,823,51758,27
823,7896,51759,40
7896,823,51760,40
823,7905,51761,34
7905,823,51762,34
824,1098,51763,7
1098,824,51764,7
824,1783,51765,24
1783,824,51766,24
824,1948,51767,1
1948,824,51768,1
824,2008,51769,50
2008,824,51770,50
824,2143,51771,16
2143,824,51772,16
824,3526,51773,29
3526,824,51774,29
824,3856,51775,48
3856,824,51776,48
824,7590,51777,25
7590,824,51778,25
824,7788,51779,3
7788,824,51780,3
825,1454,51781,15
1454,825,51782,15
825,3125,51783,32
3125,825,51784,32
825,4222,51785,30
4222,825,51786,30
825,4981,51787,29
4981,825,51788,29
825,6059,51789,18
6059,825,51790,18
826,1480,51791,45
1480,826,51792,45
826,2257,51793,46
2257,826,51794,46
826,2748,51795,42
2748,826,51796,42
826,2977,51797,50
2977,826,51798,50
826,3186,51799,18
3186,826,51800,18
826,4620,51801,19
4620,826,51802,19
826,5547,51803,12
5547,826,51804,12
826,5550,51805,49
5550,826,51806,49
826,6113,51807,19
6113,826,51808,19
826,7692,51809,24
7692,826,51810,24
827,1018,51811,26
1018,827,51812,26
827,1368,51813,16
1368,827,51814,16
827,1422,51815,7
1422,827,51816,7
827,1886,51817,49
1886,827,51818,49
827,2690,51819,45
2690,827,51820,45
827,3037,51821,21
3037,827,51822,21
827,3630,51823,27
3630,827,51824,27
827,5119,51825,13
5119,827,51826,13
827,6242,51827,26
6242,827,51828,26
827,6796,51829,47
6796,827,51830,47
827,7504,51831,48
7504,827,51832,48
828,1203,51833,39
1203,828,51834,39
828,1301,51835,1
1301,828,51836,1
828,2677,51837,29
2677,828,51838,29
828,3101,51839,35
3101,828,51840,35
828,3225,51841,37
3225,828,51842,37
828,3544,51843,6
3544,828,51844,6
828,3583,51845,47
3583,828,51846,47
828,6381,51847,1
6381,828,51848,1
828,6900,51849,41
6900,828,51850,41
828,7022,51851,21
7022,828,51852,21
828,7236,51853,16
7236,828,51854,16
828,7987,51855,29
7987,828,51856,29
829,1204,51857,31
1204,829,51858,31
829,1381,51859,45
1381,829,51860,45
829,1646,51861,44
1646,829,51862,44
829,2375,51863,45
2375,829,51864,45
829,2526,51865,36
2526,829,51866,36
829,3438,51867,30
3438,829,51868,30
829,3441,51869,29
3441,829,51870,29
829,4507,51871,40
4507,829,51872,40
829,7369,51873,34
7369,829,51874,34
829,7607,51875,2
7607,829,51876,2
830,1459,51877,31
1459,830,51878,31
830,1567,51879,7
1567,830,51880,7
830,1972,51881,1
1972,830,51882,1
830,2122,51883,15
2122,830,51884,15
830,6923,51885,46
6923,830,51886,46
831,1006,51887,6
1006,831,51888,6
831,1068,51889,24
1068,831,51890,24
831,1205,51891,37
1205,831,51892,37
831,1618,51893,31
1618,831,51894,31
831,1804,51895,27
1804,831,51896,27
831,2094,51897,2
2094,831,51898,2
831,2224,51899,30
2224,831,51900,30
831,2403,51901,8
2403,831,51902,8
831,2632,51903,14
2632,831,51904,14
831,2779,51905,42
2779,831,51906,42
831,2815,51907,19
2815,831,51908,19
831,3414,51909,26
3414,831,51910,26
831,4898,51911,13
4898,831,51912,13
831,5672,51913,7
5672,831,51914,7
831,6582,51915,37
6582,831,51916,37
831,6822,51917,22
6822,831,51918,22
831,7354,51919,49
7354,831,51920,49
831,7614,51921,3
7614,831,51922,3
832,989,51923,45
989,832,51924,45
832,1239,51925,40
1239,832,51926,40
832,1419,51927,32
1419,832,51928,32
832,1574,51929,50
1574,832,51930,50
832,2016,51931,46
2016,832,51932,46
832,2319,51933,48
2319,832,51934,48
832,2346,51935,38
2346,832,51936,38
832,2808,51937,29
2808,832,51938,29
832,5574,51939,1
5574,832,51940,1
832,6004,51941,25
6004,832,51942,25
832,7127,51943,30
7127,832,51944,30
832,7409,51945,32
7409,832,51946,32
832,7586,51947,23
7586,832,51948,23
832,7633,51949,26
7633,832,51950,26
833,1291,51951,21
1291,833,51952,21
833,2756,51953,2
2756,833,51954,2
833,2872,51955,50
2872,833,51956,50
833,2944,51957,4
2944,833,51958,4
833,3420,51959,49
3420,833,51960,49
833,3642,51961,40
3642,833,51962,40
833,4018,51963,2
4018,833,51964,2
833,4286,51965,7
4286,833,51966,7
833,5001,51967,9
5001,833,51968,9
833,5074,51969,16
5074,833,51970,16
833,6325,51971,10
6325,833,51972,10
833,7030,51973,40
7030,833,51974,40
834,1285,51975,3
1285,834,51976,3
834,1376,51977,26
1376,834,51978,26
834,1424,51979,3
1424,834,51980,3
834,2222,51981,12
2222,834,51982,12
834,2648,51983,31
2648,834,51984,31
834,3822,51985,2
3822,834,51986,2
834,4854,51987,9
4854,834,51988,9
834,6152,51989,46
6152,834,51990,46
834,6260,51991,29
6260,834,51992,29
834,6445,51993,31
6445,834,51994,31
834,6811,51995,32
6811,834,51996,32
835,1160,51997,46
1160,835,51998,46
835,1225,51999,32
1225,835,52000,32
835,1229,52001,40
1229,835,52002,40
835,2160,52003,14
2160,835,52004,14
835,2533,52005,29
2533,835,52006,29
835,2917,52007,13
2917,835,52008,13
835,3159,52009,48
3159,835,52010,48
835,3213,52011,32
3213,835,52012,32
835,3273,52013,8
3273,835,52014,8
835,3552,52015,7
3552,835,52016,7
835,3679,52017,20
3679,835,52018,20
835,3727,52019,36
3727,835,52020,36
835,5651,52021,15
5651,835,52022,15
835,7196,52023,20
7196,835,52024,20
835,7610,52025,30
7610,835,52026,30
836,936,52027,25
936,836,52028,25
836,1115,52029,16
1115,836,52030,16
836,1627,52031,35
1627,836,52032,35
836,2613,52033,50
2613,836,52034,50
836,3663,52035,9
3663,836,52036,9
836,3754,52037,17
3754,836,52038,17
836,3858,52039,50
3858,836,52040,50
836,3983,52041,49
3983,836,52042,49
836,5256,52043,8
5256,836,52044,8
836,7300,52045,36
7300,836,52046,36
837,1168,52047,43
1168,837,52048,43
837,1575,52049,33
1575,837,52050,33
837,2599,52051,17
2599,837,52052,17
837,2765,52053,25
2765,837,52054,25
837,3131,52055,30
3131,837,52056,30
837,3185,52057,1
3185,837,52058,1
837,4901,52059,48
4901,837,52060,48
837,4943,52061,24
4943,837,52062,24
837,5013,52063,36
5013,837,52064,36
837,6139,52065,45
6139,837,52066,45
837,6325,52067,4
6325,837,52068,4
837,6434,52069,20
6434,837,52070,20
838,858,52071,10
858,838,52072,10
838,1338,52073,36
1338,838,52074,36
838,1388,52075,31
1388,838,52076,31
838,2338,52077,40
2338,838,52078,40
838,2640,52079,8
2640,838,52080,8
838,4296,52081,14
4296,838,52082,14
838,5684,52083,43
5684,838,52084,43
838,6073,52085,5
6073,838,52086,5
838,7839,52087,36
7839,838,52088,36
839,1472,52089,40
1472,839,52090,40
839,2578,52091,35
2578,839,52092,35
839,2733,52093,11
2733,839,52094,11
839,2758,52095,49
2758,839,52096,49
839,3146,52097,26
3146,839,52098,26
839,3159,52099,27
3159,839,52100,27
839,4573,52101,3
4573,839,52102,3
839,5041,52103,42
5041,839,52104,42
839,5199,52105,39
5199,839,52106,39
839,6047,52107,7
6047,839,52108,7
839,7123,52109,46
7123,839,52110,46
840,857,52111,12
857,840,52112,12
840,983,52113,29
983,840,52114,29
840,1195,52115,5
1195,840,52116,5
840,1259,52117,41
1259,840,52118,41
840,1859,52119,34
1859,840,52120,34
840,1863,52121,30
1863,840,52122,30
840,2364,52123,18
2364,840,52124,18
840,2388,52125,17
2388,840,52126,17
840,2636,52127,11
2636,840,52128,11
840,2724,52129,37
2724,840,52130,37
840,3251,52131,3
3251,840,52132,3
840,3464,52133,38
3464,840,52134,38
840,3527,52135,47
3527,840,52136,47
840,3528,52137,40
3528,840,52138,40
840,3839,52139,21
3839,840,52140,21
840,3985,52141,22
3985,840,52142,22
840,4701,52143,43
4701,840,52144,43
840,5215,52145,10
5215,840,52146,10
840,5274,52147,11
5274,840,52148,11
840,6077,52149,33
6077,840,52150,33
840,6112,52151,7
6112,840,52152,7
840,7564,52153,50
7564,840,52154,50
840,7762,52155,18
7762,840,52156,18
840,7894,52157,35
7894,840,52158,35
841,1974,52159,36
1974,841,52160,36
841,3359,52161,43
3359,841,52162,43
842,1411,52163,6
1411,842,52164,6
842,1554,52165,6
1554,842,52166,6
842,1902,52167,10
1902,842,52168,10
842,1942,52169,6
1942,842,52170,6
842,2094,52171,30
2094,842,52172,30
842,2182,52173,9
2182,842,52174,9
842,2187,52175,42
2187,842,52176,42
842,2559,52177,50
2559,842,52178,50
842,2772,52179,10
2772,842,52180,10
842,3049,52181,50
3049,842,52182,50
842,3151,52183,34
3151,842,52184,34
842,3188,52185,45
3188,842,52186,45
842,3276,52187,14
3276,842,52188,14
842,3677,52189,28
3677,842,52190,28
842,3707,52191,36
3707,842,52192,36
842,3782,52193,24
3782,842,52194,24
842,4519,52195,9
4519,842,52196,9
842,5659,52197,50
5659,842,52198,50
842,5714,52199,46
5714,842,52200,46
842,7145,52201,11
7145,842,52202,11
842,7610,52203,46
7610,842,52204,46
842,7611,52205,35
7611,842,52206,35
843,992,52207,19
992,843,52208,19
843,1205,52209,17
1205,843,52210,17
843,1217,52211,23
1217,843,52212,23
843,1646,52213,50
1646,843,52214,50
843,1848,52215,19
1848,843,52216,19
843,1939,52217,45
1939,843,52218,45
843,2328,52219,19
2328,843,52220,19
843,2514,52221,45
2514,843,52222,45
843,2626,52223,26
2626,843,52224,26
843,2742,52225,6
2742,843,52226,6
843,3435,52227,21
3435,843,52228,21
843,4370,52229,29
4370,843,52230,29
843,4422,52231,22
4422,843,52232,22
843,6332,52233,39
6332,843,52234,39
843,6651,52235,18
6651,843,52236,18
843,6759,52237,30
6759,843,52238,30
844,905,52239,23
905,844,52240,23
844,1231,52241,29
1231,844,52242,29
844,1259,52243,1
1259,844,52244,1
844,1362,52245,11
1362,844,52246,11
844,2124,52247,41
2124,844,52248,41
844,2205,52249,44
2205,844,52250,44
844,2373,52251,22
2373,844,52252,22
844,2508,52253,38
2508,844,52254,38
844,2688,52255,20
2688,844,52256,20
844,3031,52257,46
3031,844,52258,46
844,3250,52259,11
3250,844,52260,11
844,3381,52261,32
3381,844,52262,32
844,3769,52263,34
3769,844,52264,34
844,3864,52265,7
3864,844,52266,7
844,4516,52267,48
4516,844,52268,48
844,4855,52269,43
4855,844,52270,43
844,5191,52271,17
5191,844,52272,17
844,5302,52273,44
5302,844,52274,44
844,6172,52275,16
6172,844,52276,16
844,6331,52277,1
6331,844,52278,1
844,6461,52279,18
6461,844,52280,18
844,7226,52281,37
7226,844,52282,37
845,1127,52283,47
1127,845,52284,47
845,1142,52285,4
1142,845,52286,4
845,1367,52287,32
1367,845,52288,32
845,1731,52289,43
1731,845,52290,43
845,1932,52291,12
1932,845,52292,12
845,3306,52293,15
3306,845,52294,15
845,3785,52295,33
3785,845,52296,33
845,4533,52297,40
4533,845,52298,40
845,5412,52299,31
5412,845,52300,31
845,5851,52301,48
5851,845,52302,48
845,6033,52303,49
6033,845,52304,49
845,6191,52305,48
6191,845,52306,48
845,6996,52307,16
6996,845,52308,16
846,1612,52309,8
1612,846,52310,8
846,2027,52311,41
2027,846,52312,41
846,2029,52313,44
2029,846,52314,44
846,3034,52315,42
3034,846,52316,42
846,3351,52317,21
3351,846,52318,21
846,3615,52319,26
3615,846,52320,26
846,5168,52321,6
5168,846,52322,6
846,5418,52323,9
5418,846,52324,9
846,5884,52325,10
5884,846,52326,10
846,6686,52327,5
6686,846,52328,5
847,862,52329,17
862,847,52330,17
847,868,52331,7
868,847,52332,7
847,1257,52333,19
1257,847,52334,19
847,1571,52335,1
1571,847,52336,1
847,1724,52337,38
1724,847,52338,38
847,1904,52339,47
1904,847,52340,47
847,1951,52341,17
1951,847,52342,17
847,2117,52343,50
2117,847,52344,50
847,2350,52345,41
2350,847,52346,41
847,2404,52347,46
2404,847,52348,46
847,2616,52349,17
2616,847,52350,17
847,2754,52351,9
2754,847,52352,9
847,2795,52353,17
2795,847,52354,17
847,3243,52355,15
3243,847,52356,15
847,3793,52357,28
3793,847,52358,28
847,4309,52359,37
4309,847,52360,37
847,4339,52361,38
4339,847,52362,38
847,4591,52363,11
4591,847,52364,11
847,4671,52365,50
4671,847,52366,50
847,5105,52367,17
5105,847,52368,17
847,5386,52369,10
5386,847,52370,10
847,5426,52371,6
5426,847,52372,6
847,6491,52373,4
6491,847,52374,4
847,6905,52375,14
6905,847,52376,14
847,7002,52377,5
7002,847,52378,5
847,7080,52379,33
7080,847,52380,33
847,7877,52381,39
7877,847,52382,39
848,1186,52383,30
1186,848,52384,30
848,1220,52385,36
1220,848,52386,36
848,1514,52387,45
1514,848,52388,45
848,1518,52389,38
1518,848,52390,38
848,1827,52391,38
1827,848,52392,38
848,2286,52393,26
2286,848,52394,26
848,2420,52395,15
2420,848,52396,15
848,3675,52397,16
3675,848,52398,16
848,4356,52399,16
4356,848,52400,16
848,4644,52401,35
4644,848,52402,35
848,5171,52403,46
5171,848,52404,46
848,5276,52405,6
5276,848,52406,6
848,5501,52407,40
5501,848,52408,40
848,6117,52409,8
6117,848,52410,8
848,7532,52411,18
7532,848,52412,18
849,1111,52413,24
